State,County,Latitude ,Longitude ,Date,Time,Crime,Occurences
WY,Campbell,44.276857,-105.512499,10-Mar-20,11:00pm-11:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,11-Mar-20,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,13-Mar-20,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,3-Apr-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,9-Apr-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,22-Apr-20,9:00pm-9:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,2-May-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,5-May-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,5-Jun-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,10-Jun-20,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,23-Jun-20,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,26-Jun-20,7:00pm-7:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,2-Jul-20,10:00am-10:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,18-Jul-20,9:00am-9:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,21-Jul-20,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,25-Jul-20,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,4-Aug-20,6:00pm-6:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,2-Sep-20,11:00am-11:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,15-Sep-20,8:00am-8:59am,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,16-Sep-20,2:00pm-2:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,22-Sep-20,3:00pm-3:59pm,Violation of Protection Order,1
WY,Campbell,44.276857,-105.512499,24-Sep-20,11:00pm-11:59pm,Violation of Protection Order,1
WY,Converse,42.741972,-105.360806,1-Mar-21,5:00pm-5:59pm,Sexual Assault,1
WY,Converse,42.742216,-105.361943,13-Oct-21,12:00n-12:59pm,Abduction,1
WY,Converse,42.741972,-105.360806,8-Jan-19,2:00pm-2:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,22-Jan-19,12:00n-12:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,9-Feb-19,2:00pm-2:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,10-Feb-19,9:00am-9:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,24-Mar-19,12:00n-12:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,23-May-19,12:00am-12:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,17-Jun-19,11:00am-11:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,18-Jun-19,8:00pm-8:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,5-Jul-19,1:00pm-1:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,9-Aug-19,12:00n-12:59pm,Intimidation,2
WY,Converse,42.741972,-105.360806,2-Sep-19,11:00pm-11:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,20-Sep-19,10:00pm-10:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,23-Sep-19,9:00pm-9:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,24-Sep-19,10:00am-10:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,9-Oct-19,7:00pm-7:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,11-Oct-19,10:00am-10:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,11-Oct-19,3:00pm-3:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,19-Nov-19,12:00n-12:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,23-Nov-19,6:00pm-6:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,30-Nov-19,1:00am-1:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,2-Feb-20,8:00pm-8:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,13-Feb-20,7:00pm-7:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,15-Feb-20,4:00pm-4:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,20-Feb-20,11:00pm-11:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,25-Feb-20,3:00pm-3:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,29-Feb-20,10:00pm-10:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,5-Mar-20,7:00pm-7:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,9-Mar-20,8:00pm-8:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,25-Mar-20,6:00pm-6:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,8-Apr-20,10:00pm-10:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,10-Apr-20,1:00pm-1:59pm,Intimidation,2
WY,Converse,42.741972,-105.360806,13-Apr-20,10:00am-10:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,30-Apr-20,4:00pm-4:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,5-May-20,7:00pm-7:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,17-May-20,11:00am-11:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,2-Jun-20,1:00pm-1:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,5-Jun-20,12:00n-12:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,9-Jun-20,9:00am-9:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,13-Jun-20,8:00pm-8:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,27-Jun-20,9:00am-9:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,9-Jul-20,4:00pm-4:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,12-Jul-20,10:00am-10:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,15-Aug-20,6:00pm-6:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,16-Aug-20,9:00pm-9:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,16-Aug-20,2:00am-2:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,22-Jan-21,9:00pm-9:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,16-Apr-21,7:00pm-7:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,5-Jul-21,3:00am-3:59am,Intimidation,1
WY,Converse,42.741972,-105.360806,31-Oct-21,10:00pm-10:59pm,Intimidation,1
WY,Converse,42.742216,-105.361943,12-Sep-21,7:00pm-7:59pm,Intimidation,1
WY,Converse,42.742216,-105.361943,6-Dec-21,6:00am-6:59am,Intimidation,1
WY,Converse,42.860611,-105.871472,3-Sep-19,8:00pm-8:59pm,Intimidation,2
WY,Converse,42.860611,-105.871472,29-Nov-20,6:00pm-6:59pm,Intimidation,1
WY,Converse,42.860611,-105.871472,27-Jan-21,6:00pm-6:59pm,Intimidation,1
WY,Converse,42.860611,-105.871472,25-Jun-21,9:00pm-9:59pm,Intimidation,1
WY,Converse,42.860611,-105.871472,31-Aug-21,4:00pm-4:59pm,Intimidation,1
WY,Converse,42.860611,-105.871472,27-Dec-21,10:00pm-10:59pm,Intimidation,1
WY,Converse,42.741972,-105.360806,4-Sep-19,3:00pm-3:59pm,Violation of Protection Order,1
WY,Converse,42.741972,-105.360806,13-Oct-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Converse,42.741972,-105.360806,3-Nov-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Converse,42.741972,-105.360806,12-Jan-20,9:00am-9:59am,Violation of Protection Order,1
WY,Converse,42.741972,-105.360806,18-Jan-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,2-Apr-18,11:00pm-11:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,25-Apr-18,1:00am-1:59am,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,10-May-18,1:00pm-1:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,14-Jul-19,3:00pm-3:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,15-Aug-19,11:00am-11:59am,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,16-Aug-19,6:00pm-6:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,17-Aug-19,11:00am-11:59am,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,8-Sep-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,12-Sep-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,1-Oct-19,11:00am-11:59am,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,21-Nov-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,12-Dec-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,1-Jul-20,10:00am-10:59am,Violation of Protection Order,1
WY,Converse,42.742216,-105.361943,16-Dec-21,12:00n-12:59pm,Violation of Protection Order,1
WY,Crook,44.405028,-104.378417,15-Oct-17,1:00pm-1:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,30-Apr-18,8:00pm-8:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,4-Jan-19,1:00am-1:59am,Intimidation,1
WY,Crook,44.405028,-104.378417,28-Jun-19,10:00pm-10:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,2-Sep-19,8:00am-8:59am,Intimidation,1
WY,Crook,44.405028,-104.378417,13-Nov-19,5:00pm-5:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,28-Nov-19,8:00pm-8:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,8-Jul-20,10:00am-10:59am,Intimidation,1
WY,Crook,44.405028,-104.378417,2-Sep-20,7:00pm-7:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,22-Sep-20,4:00pm-4:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,31-Jan-21,7:00am-7:59am,Intimidation,1
WY,Crook,44.405028,-104.378417,13-Feb-21,7:00am-7:59am,Intimidation,1
WY,Crook,44.405028,-104.378417,19-Feb-21,9:00pm-9:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,24-Mar-21,9:00am-9:59am,Intimidation,1
WY,Crook,44.405028,-104.378417,15-Apr-21,2:00pm-2:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,26-Jun-21,10:00pm-10:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,28-Jun-21,9:00pm-9:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,6-Jul-21,4:00pm-4:59pm,Intimidation,1
WY,Crook,44.405028,-104.378417,18-Oct-21,6:00pm-6:59pm,Intimidation,1
WY,Fremont,42.834056,-108.728639,29-Apr-18,4:00am-4:59am,Sexual Assault,1
WY,Fremont,42.834056,-108.728639,14-Nov-20,3:00am-3:59am,Sexual Assault,1
WY,Fremont,43.032035,-108.38118,19-Mar-21,2:00am-2:59am,Sexual Assault,1
WY,Fremont,43.032035,-108.38118,29-Apr-21,10:00pm-10:59pm,Sexual Assault,1
WY,Fremont,43.032035,-108.38118,22-Nov-20,11:00am-11:59am,Abduction,1
WY,Fremont,43.032035,-108.38118,13-Jul-21,2:00pm-2:59pm,Abduction,1
WY,Fremont,43.032035,-108.38118,25-Aug-18,1:00am-1:59am,Intimidation,1
WY,Fremont,43.032035,-108.38118,13-Mar-19,9:00pm-9:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,10-Nov-20,1:00pm-1:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,23-Dec-20,12:00n-12:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,30-Dec-20,8:00pm-8:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,8-Jul-21,2:00pm-2:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,29-Sep-21,4:00pm-4:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,31-Oct-21,6:00pm-6:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,16-Nov-21,4:00pm-4:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,14-Dec-21,6:00pm-6:59pm,Intimidation,1
WY,Fremont,43.032035,-108.38118,28-Sep-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,3-Jan-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,20-Jan-17,8:00pm-8:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,2-Mar-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,10-Mar-17,8:00am-8:59am,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,3-May-17,10:00am-10:59am,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,16-May-17,6:00pm-6:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,15-Jun-17,10:00pm-10:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,15-Jul-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,3-Oct-17,2:00pm-2:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,24-Nov-17,1:00pm-1:59pm,Violation of Protection Order,2
WY,Fremont,43.032035,-108.38118,30-Nov-17,10:00pm-10:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,26-Dec-17,3:00pm-3:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,31-Jan-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,5-Feb-18,8:00am-8:59am,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,15-Mar-18,12:00am-12:59am,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,19-Jun-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,25-May-19,1:00am-1:59am,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,20-Jun-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,24-Jun-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,19-Aug-19,10:00am-10:59am,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,16-Oct-19,11:00pm-11:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,5-Dec-19,11:00pm-11:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,7-Dec-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,8-Dec-19,2:00am-2:59am,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,10-May-20,7:00pm-7:59pm,Violation of Protection Order,1
WY,Fremont,43.032035,-108.38118,2-Jul-20,10:00pm-10:59pm,Violation of Protection Order,1
WY,Goshen,42.066139,-104.180639,17-Jun-21,5:00pm-5:59pm,Sexual Assault,1
WY,Goshen,42.066139,-104.180639,28-Mar-17,8:00pm-8:59pm,Intimidation,1
WY,Goshen,42.066139,-104.180639,19-Jan-21,12:00n-12:59pm,Intimidation,1
WY,Goshen,42.066139,-104.180639,20-May-21,4:00am-4:59am,Intimidation,1
WY,Goshen,42.066139,-104.180639,14-Jul-21,12:00n-12:59pm,Intimidation,1
WY,Goshen,42.066139,-104.180639,8-Aug-21,4:00pm-4:59pm,Intimidation,1
WY,Goshen,42.066139,-104.180639,7-Oct-21,8:00am-8:59am,Intimidation,1
WY,Goshen,42.066139,-104.180639,4-Jul-18,12:00n-12:59pm,Violation of Protection Order,1
WY,Goshen,42.066139,-104.180639,23-Aug-18,8:00pm-8:59pm,Violation of Protection Order,1
WY,Goshen,42.066139,-104.180639,23-Jul-21,5:00am-5:59am,Violation of Protection Order,1
WY,Hot Springs County,43.647251,-108.209306,2-Jul-20,9:00pm-9:59pm,Abduction,1
WY,Hot Springs County,43.647251,-108.209306,10-Jun-21,10:00pm-10:59pm,Abduction,1
WY,Hot Springs County,43.647251,-108.209306,16-Aug-17,7:00pm-7:59pm,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,5-Apr-17,6:00pm-6:59pm,Sexual Assault,1
WY,Johnson,44.348167,-106.708167,11-May-17,8:00am-8:59am,Sexual Assault,1
WY,Johnson,44.348167,-106.708167,3-Mar-19,12:00n-12:59pm,Sexual Assault,1
WY,Johnson,44.348167,-106.708167,25-Jun-19,7:00am-7:59am,Sexual Assault,1
WY,Johnson,44.348167,-106.708167,9-Aug-20,12:00n-12:59pm,Sexual Assault,1
WY,Johnson,44.348167,-106.708167,28-Aug-20,12:00n-12:59pm,Sexual Assault,1
WY,Johnson,44.348167,-106.708167,4-Dec-18,7:00pm-7:59pm,Intimidation,1
WY,Johnson,44.348167,-106.708167,19-Aug-20,6:00pm-6:59pm,Intimidation,1
WY,Johnson,44.348167,-106.708167,28-May-21,2:00pm-2:59pm,Intimidation,1
WY,Johnson,44.348167,-106.708167,31-Jul-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,15-Aug-17,3:00pm-3:59pm,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,17-Aug-17,11:00am-11:59am,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,28-Dec-18,9:00pm-9:59pm,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,19-Jun-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,9-Nov-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,28-Nov-19,7:00am-7:59am,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,9-Jan-20,12:00n-12:59pm,Violation of Protection Order,1
WY,Johnson,44.348167,-106.708167,16-Oct-21,9:00pm-9:59pm,Violation of Protection Order,1
WY,Laramie,41.133556,-104.819028,1-Jul-21,11:00pm-11:59pm,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,25-Aug-21,12:00am-12:59am,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,1-Feb-21,8:00am-8:59am,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,22-Nov-21,11:00am-11:59am,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,1-Sep-21,12:00n-12:59pm,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,18-Mar-21,1:00pm-1:59pm,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,21-May-21,4:00pm-4:59pm,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,4-Sep-21,4:00pm-4:59pm,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,28-Jan-21,11:00pm-11:59pm,Abduction,1
WY,Laramie,41.133556,-104.819028,23-Oct-21,12:00am-12:59am,Abduction,1
WY,Laramie,41.133556,-104.819028,12-Sep-21,8:00am-8:59am,Abduction,1
WY,Laramie,41.133556,-104.819028,2-Oct-21,8:00am-8:59am,Abduction,1
WY,Laramie,41.133556,-104.819028,19-Jan-22,3:00pm-3:59pm,Abduction,1
WY,Laramie,41.133556,-104.819028,12-Nov-21,5:00pm-5:59pm,Abduction,1
WY,Laramie,41.133556,-104.819028,11-Jun-21,6:00pm-6:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,13-Oct-21,6:00pm-6:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,17-Nov-21,6:00pm-6:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,6-Jan-22,7:00pm-7:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,4-May-20,8:00pm-8:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,26-Oct-20,8:00pm-8:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,25-Feb-21,8:00pm-8:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,16-Jul-21,9:00pm-9:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,20-Jan-19,10:00pm-10:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,5-Aug-20,10:00pm-10:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,17-Apr-20,11:00pm-11:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,18-Oct-20,11:00pm-11:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,3-Feb-21,11:00pm-11:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,12-Sep-20,1:00am-1:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,14-Jan-22,1:00am-1:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,27-Feb-21,2:00am-2:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,29-Aug-21,2:00am-2:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,28-Sep-21,2:00am-2:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,2-May-20,4:00am-4:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,13-Jul-20,8:00am-8:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,12-Feb-21,8:00am-8:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,26-Apr-21,8:00am-8:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,18-Jul-21,8:00am-8:59am,Intimidation,1
WY,Laramie,41.133556,-104.819028,4-Aug-21,12:00n-12:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,13-Jun-21,1:00pm-1:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,19-May-21,2:00pm-2:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,7-Jul-20,4:00pm-4:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,27-Sep-20,5:00pm-5:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,28-Feb-21,5:00pm-5:59pm,Intimidation,1
WY,Laramie,41.133556,-104.819028,19-Sep-20,9:00pm-9:59pm,Violation of Protection Order,1
WY,Laramie,41.133556,-104.819028,23-Jun-21,5:00am-5:59am,Violation of Protection Order,1
WY,Laramie,41.133556,-104.819028,5-Sep-21,7:00pm-7:59pm,Sexual Assault,1
WY,Laramie,41.133556,-104.819028,15-Oct-17,12:00am-12:59am,Sexual Assault,1
WY,Laramie,41.111001,-104.769944,22-Apr-21,8:00am-8:59am,Sexual Assault,1
WY,Laramie,41.111001,-104.769944,13-Jan-17,11:00am-11:59am,Sexual Assault,1
WY,Laramie,41.111001,-104.769944,11-May-20,3:00pm-3:59pm,Sexual Assault,1
WY,Laramie,41.111001,-104.769944,22-Jul-21,6:00pm-6:59pm,Abduction,1
WY,Laramie,41.111001,-104.769944,14-Sep-21,7:00pm-7:59pm,Abduction,1
WY,Laramie,41.111001,-104.769944,9-Apr-21,11:00pm-11:59pm,Abduction,1
WY,Laramie,41.111001,-104.769944,24-Sep-21,10:00am-10:59am,Abduction,1
WY,Laramie,41.111001,-104.769944,19-May-20,11:00am-11:59am,Abduction,1
WY,Laramie,41.111001,-104.769944,1-Apr-21,1:00pm-1:59pm,Abduction,1
WY,Laramie,41.111001,-104.769944,19-Jan-21,2:00pm-2:59pm,Abduction,1
WY,Laramie,41.111001,-104.769944,17-May-21,8:00pm-8:59pm,Intimidation,1
WY,Laramie,41.111001,-104.769944,1-Jan-21,12:00am-12:59am,Intimidation,1
WY,Laramie,41.111001,-104.769944,24-Mar-21,12:00am-12:59am,Intimidation,1
WY,Laramie,41.111001,-104.769944,6-Mar-21,10:00am-10:59am,Intimidation,1
WY,Laramie,41.111001,-104.769944,28-Apr-20,5:00pm-5:59pm,Intimidation,1
WY,Laramie,41.111001,-104.769944,28-Nov-21,5:00pm-5:59pm,Intimidation,1
WY,Laramie,41.111001,-104.769944,22-Jun-17,6:00pm-6:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,5-Jan-18,6:00pm-6:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,11-Aug-17,7:00pm-7:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,26-Jan-18,7:00pm-7:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,27-Feb-18,7:00pm-7:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,8-Feb-20,7:00pm-7:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,24-Apr-20,8:00pm-8:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,15-Jun-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,6-Jan-20,9:00pm-9:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,21-Aug-20,10:00pm-10:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,15-Feb-17,11:00pm-11:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,23-Nov-17,12:00am-12:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,24-Jul-17,4:00am-4:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,5-Apr-17,7:00am-7:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,17-Oct-17,7:00am-7:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,12-Mar-17,8:00am-8:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,3-Dec-17,9:00am-9:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,14-Apr-20,9:00am-9:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,14-Aug-20,9:00am-9:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,22-Jun-17,10:00am-10:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,1-Sep-17,10:00am-10:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,10-Sep-17,11:00am-11:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,23-Aug-20,11:00am-11:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,20-Nov-20,11:00am-11:59am,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,9-Feb-18,12:00n-12:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,9-Feb-20,12:00n-12:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,23-Jun-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,20-Apr-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,6-Aug-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,4-Aug-20,2:00pm-2:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,5-Oct-20,3:00pm-3:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,10-Oct-20,3:00pm-3:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,7-Feb-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,3-Nov-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,18-Aug-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Laramie,41.111001,-104.769944,18-May-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Lincoln,41.794917,-110.573417,29-Feb-20,10:00am-10:59am,Sexual Assault,1
